Station,Year,Month,Day,Daily Rainfall Total (mm),Daily Rainfall Total,Highest 30 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong (West),2005,10,17,0,,,,,,,,
Jurong (West),2005,10,18,0.2,,,,,,,,
Jurong (West),2005,10,19,2.7,,,,,,,,
Jurong (West),2005,10,20,4.7,,,,,,,,
Jurong (West),2005,10,21,2.5,,,,,,,,
Jurong (West),2005,10,22,2.9,,,,,,,,
Jurong (West),2005,10,23,0,,,,,,,,
Jurong (West),2005,10,24,0.7,,,,,,,,
Jurong (West),2005,10,25,49.4,,,,,,,,
Jurong (West),2005,10,26,1,,,,,,,,
Jurong (West),2005,10,27,36.8,,,,,,,,
Jurong (West),2005,10,28,0,,,,,,,,
Jurong (West),2005,10,29,0.8,,,,,,,,
Jurong (West),2005,10,30,0,,,,,,,,
Jurong (West),2005,10,31,19.9,,,,,,,,
Jurong (West),2005,11,1,0.9,,,,,,,,
Jurong (West),2005,11,2,42.5,,,,,,,,
Jurong (West),2005,11,3,15.9,,,,,,,,
Jurong (West),2005,11,4,1.7,,,,,,,,
Jurong (West),2005,11,5,10.4,,,,,,,,
Jurong (West),2005,11,6,0.3,,,,,,,,
Jurong (West),2005,11,7,0,,,,,,,,
Jurong (West),2005,11,8,2.4,,,,,,,,
Jurong (West),2005,11,9,0.4,,,,,,,,
Jurong (West),2005,11,10,0.1,,,,,,,,
Jurong (West),2005,11,11,15.1,,,,,,,,
Jurong (West),2005,11,12,0,,,,,,,,
Jurong (West),2005,11,13,0,,,,,,,,
Jurong (West),2005,11,14,0,,,,,,,,
Jurong (West),2005,11,15,0,,,,,,,,
Jurong (West),2005,11,16,44.7,,,,,,,,
Jurong (West),2005,11,17,0.3,,,,,,,,
Jurong (West),2005,11,18,0.7,,,,,,,,
Jurong (West),2005,11,19,1.1,,,,,,,,
Jurong (West),2005,11,20,1.4,,,,,,,,
Jurong (West),2005,11,21,13.3,,,,,,,,
Jurong (West),2005,11,22,53,,,,,,,,
Jurong (West),2005,11,23,0.4,,,,,,,,
Jurong (West),2005,11,24,0.4,,,,,,,,
Jurong (West),2005,11,25,1.2,,,,,,,,
Jurong (West),2005,11,26,0,,,,,,,,
Jurong (West),2005,11,27,0,,,,,,,,
Jurong (West),2005,11,28,0,,,,,,,,
Jurong (West),2005,11,29,49.5,,,,,,,,
Jurong (West),2005,11,30,0.4,,,,,,,,
Jurong (West),2005,12,1,4.4,,,,,,,,
Jurong (West),2005,12,2,5.2,,,,,,,,
Jurong (West),2005,12,3,0,,,,,,,,
Jurong (West),2005,12,4,0,,,,,,,,
Jurong (West),2005,12,5,0.2,,,,,,,,
Jurong (West),2005,12,6,0,,,,,,,,
Jurong (West),2005,12,7,76.8,,,,,,,,
Jurong (West),2005,12,8,8,,,,,,,,
Jurong (West),2005,12,9,1.7,,,,,,,,
Jurong (West),2005,12,10,11.1,,,,,,,,
Jurong (West),2005,12,11,0.5,,,,,,,,
Jurong (West),2005,12,12,14.6,,,,,,,,
Jurong (West),2005,12,13,0.3,,,,,,,,
Jurong (West),2005,12,14,0,,,,,,,,
Jurong (West),2005,12,15,0,,,,,,,,
Jurong (West),2005,12,16,0,,,,,,,,
Jurong (West),2005,12,17,1.4,,,,,,,,
Jurong (West),2005,12,18,0.8,,,,,,,,
Jurong (West),2005,12,19,1,,,,,,,,
Jurong (West),2005,12,20,0.7,,,,,,,,
Jurong (West),2005,12,21,0,,,,,,,,
Jurong (West),2005,12,22,10.5,,,,,,,,
Jurong (West),2005,12,23,0.3,,,,,,,,
Jurong (West),2005,12,24,25.1,,,,,,,,
Jurong (West),2005,12,25,0.2,,,,,,,,
Jurong (West),2005,12,26,0,,,,,,,,
Jurong (West),2005,12,27,22.4,,,,,,,,
Jurong (West),2005,12,28,5.2,,,,,,,,
Jurong (West),2005,12,29,0,,,,,,,,
Jurong (West),2005,12,30,0.7,,,,,,,,
Jurong (West),2005,12,31,71.6,,,,,,,,
Jurong (West),2006,1,1,30.7,,,,,,,,
Jurong (West),2006,1,2,0.4,,,,,,,,
Jurong (West),2006,1,3,0,,,,,,,,
Jurong (West),2006,1,4,56.5,,,,,,,,
Jurong (West),2006,1,5,37.2,,,,,,,,
Jurong (West),2006,1,6,18.7,,,,,,,,
Jurong (West),2006,1,7,89.8,,,,,,,,
Jurong (West),2006,1,8,87.7,,,,,,,,
Jurong (West),2006,1,9,37.7,,,,,,,,
Jurong (West),2006,1,10,19.6,,,,,,,,
Jurong (West),2006,1,11,32.5,,,,,,,,
Jurong (West),2006,1,12,10.8,,,,,,,,
Jurong (West),2006,1,13,9.4,,,,,,,,
Jurong (West),2006,1,14,0,,,,,,,,
Jurong (West),2006,1,15,11.9,,,,,,,,
Jurong (West),2006,1,16,0,,,,,,,,
Jurong (West),2006,1,17,31.6,,,,,,,,
Jurong (West),2006,1,18,10.5,,,,,,,,
Jurong (West),2006,1,19,0,,,,,,,,
Jurong (West),2006,1,20,0,,,,,,,,
Jurong (West),2006,1,21,3.6,,,,,,,,
Jurong (West),2006,1,22,8.8,,,,,,,,
Jurong (West),2006,1,23,0,,,,,,,,
Jurong (West),2006,1,24,1.7,,,,,,,,
Jurong (West),2006,1,25,0,,,,,,,,
Jurong (West),2006,1,26,0,,,,,,,,
Jurong (West),2006,1,27,0,,,,,,,,
Jurong (West),2006,1,28,0,,,,,,,,
Jurong (West),2006,1,29,0.7,,,,,,,,
Jurong (West),2006,1,30,0,,,,,,,,
Jurong (West),2006,1,31,0,,,,,,,,
Jurong (West),2006,2,1,1.8,,,,,,,,
Jurong (West),2006,2,2,0,,,,,,,,
Jurong (West),2006,2,3,0.2,,,,,,,,
Jurong (West),2006,2,4,0.2,,,,,,,,
Jurong (West),2006,2,5,9.3,,,,,,,,
Jurong (West),2006,2,6,0.5,,,,,,,,
Jurong (West),2006,2,7,0,,,,,,,,
Jurong (West),2006,2,8,0,,,,,,,,
Jurong (West),2006,2,9,20.6,,,,,,,,
Jurong (West),2006,2,10,1,,,,,,,,
Jurong (West),2006,2,11,0,,,,,,,,
Jurong (West),2006,2,12,0,,,,,,,,
Jurong (West),2006,2,13,0,,,,,,,,
Jurong (West),2006,2,14,0,,,,,,,,
Jurong (West),2006,2,15,24.8,,,,,,,,
Jurong (West),2006,2,16,0,,,,,,,,
Jurong (West),2006,2,17,2.3,,,,,,,,
Jurong (West),2006,2,18,1.3,,,,,,,,
Jurong (West),2006,2,19,0.2,,,,,,,,
Jurong (West),2006,2,20,0,,,,,,,,
Jurong (West),2006,2,21,0,,,,,,,,
Jurong (West),2006,2,22,4.1,,,,,,,,
Jurong (West),2006,2,23,0.4,,,,,,,,
Jurong (West),2006,2,24,1.4,,,,,,,,
Jurong (West),2006,2,25,0,,,,,,,,
Jurong (West),2006,2,26,0,,,,,,,,
Jurong (West),2006,2,27,14.4,,,,,,,,
Jurong (West),2006,2,28,0,,,,,,,,
Jurong (West),2006,3,1,0,,,,,,,,
Jurong (West),2006,3,2,0,,,,,,,,
Jurong (West),2006,3,3,0,,,,,,,,
Jurong (West),2006,3,4,0,,,,,,,,
Jurong (West),2006,3,5,9.4,,,,,,,,
Jurong (West),2006,3,6,0.2,,,,,,,,
Jurong (West),2006,3,7,0.7,,,,,,,,
Jurong (West),2006,3,8,0,,,,,,,,
Jurong (West),2006,3,9,0.3,,,,,,,,
Jurong (West),2006,3,10,0,,,,,,,,
Jurong (West),2006,3,11,0,,,,,,,,
Jurong (West),2006,3,12,0,,,,,,,,
Jurong (West),2006,3,13,0,,,,,,,,
Jurong (West),2006,3,14,0,,,,,,,,
Jurong (West),2006,3,15,0,,,,,,,,
Jurong (West),2006,3,16,0,,,,,,,,
Jurong (West),2006,3,17,3.6,,,,,,,,
Jurong (West),2006,3,18,0,,,,,,,,
Jurong (West),2006,3,19,0,,,,,,,,
Jurong (West),2006,3,20,7.4,,,,,,,,
Jurong (West),2006,3,21,0,,,,,,,,
Jurong (West),2006,3,22,3.5,,,,,,,,
Jurong (West),2006,3,23,0.2,,,,,,,,
Jurong (West),2006,3,24,0,,,,,,,,
Jurong (West),2006,3,25,0,,,,,,,,
Jurong (West),2006,3,26,1.5,,,,,,,,
Jurong (West),2006,3,27,1.6,,,,,,,,
Jurong (West),2006,3,28,0,,,,,,,,
Jurong (West),2006,3,29,67.5,,,,,,,,
Jurong (West),2006,3,30,6.7,,,,,,,,
Jurong (West),2006,3,31,17.6,,,,,,,,
Jurong (West),2006,4,1,0,,,,,,,,
Jurong (West),2006,4,2,0,,,,,,,,
Jurong (West),2006,4,3,8.7,,,,,,,,
Jurong (West),2006,4,4,0,,,,,,,,
Jurong (West),2006,4,5,8.4,,,,,,,,
Jurong (West),2006,4,6,12.6,,,,,,,,
Jurong (West),2006,4,7,0,,,,,,,,
Jurong (West),2006,4,8,31.6,,,,,,,,
Jurong (West),2006,4,9,0,,,,,,,,
Jurong (West),2006,4,10,3.7,,,,,,,,
Jurong (West),2006,4,11,13.2,,,,,,,,
Jurong (West),2006,4,12,0,,,,,,,,
Jurong (West),2006,4,13,1.6,,,,,,,,
Jurong (West),2006,4,14,67.6,,,,,,,,
Jurong (West),2006,4,15,51.8,,,,,,,,
Jurong (West),2006,4,16,1.7,,,,,,,,
Jurong (West),2006,4,17,26.8,,,,,,,,
Jurong (West),2006,4,18,21.5,,,,,,,,
Jurong (West),2006,4,19,7.4,,,,,,,,
Jurong (West),2006,4,20,7.3,,,,,,,,
Jurong (West),2006,4,21,2.9,,,,,,,,
Jurong (West),2006,4,22,0.9,,,,,,,,
Jurong (West),2006,4,23,0,,,,,,,,
Jurong (West),2006,4,24,4,,,,,,,,
Jurong (West),2006,4,25,0,,,,,,,,
Jurong (West),2006,4,26,0.6,,,,,,,,
Jurong (West),2006,4,27,1.4,,,,,,,,
Jurong (West),2006,4,28,0,,,,,,,,
Jurong (West),2006,4,29,0,,,,,,,,
Jurong (West),2006,4,30,0.4,,,,,,,,
Jurong (West),2006,5,1,0,,,,,,,,
Jurong (West),2006,5,2,0,,,,,,,,
Jurong (West),2006,5,3,1,,,,,,,,
Jurong (West),2006,5,4,18.9,,,,,,,,
Jurong (West),2006,5,5,24.8,,,,,,,,
Jurong (West),2006,5,6,81,,,,,,,,
Jurong (West),2006,5,7,0,,,,,,,,
Jurong (West),2006,5,8,0,,,,,,,,
Jurong (West),2006,5,9,0,,,,,,,,
Jurong (West),2006,5,10,0,,,,,,,,
Jurong (West),2006,5,11,22.2,,,,,,,,
Jurong (West),2006,5,12,0.1,,,,,,,,
Jurong (West),2006,5,13,0,,,,,,,,
Jurong (West),2006,5,14,0,,,,,,,,
Jurong (West),2006,5,15,0,,,,,,,,
Jurong (West),2006,5,16,0,,,,,,,,
Jurong (West),2006,5,17,0,,,,,,,,
Jurong (West),2006,5,18,0,,,,,,,,
Jurong (West),2006,5,19,57.7,,,,,,,,
Jurong (West),2006,5,20,0,,,,,,,,
Jurong (West),2006,5,21,0,,,,,,,,
Jurong (West),2006,5,22,25.4,,,,,,,,
Jurong (West),2006,5,23,0,,,,,,,,
Jurong (West),2006,5,24,0,,,,,,,,
Jurong (West),2006,5,25,8.9,,,,,,,,
Jurong (West),2006,5,26,8.2,,,,,,,,
Jurong (West),2006,5,27,0,,,,,,,,
Jurong (West),2006,5,28,25.1,,,,,,,,
Jurong (West),2006,5,29,0,,,,,,,,
Jurong (West),2006,5,30,14.5,,,,,,,,
Jurong (West),2006,5,31,0,,,,,,,,
Jurong (West),2006,6,1,20.9,,,,,,,,
Jurong (West),2006,6,2,0,,,,,,,,
Jurong (West),2006,6,3,0,,,,,,,,
Jurong (West),2006,6,4,0,,,,,,,,
Jurong (West),2006,6,5,0,,,,,,,,
Jurong (West),2006,6,6,131.2,,,,,,,,
Jurong (West),2006,6,7,4.8,,,,,,,,
Jurong (West),2006,6,8,20.8,,,,,,,,
Jurong (West),2006,6,9,30.4,,,,,,,,
Jurong (West),2006,6,10,1.6,,,,,,,,
Jurong (West),2006,6,11,67.6,,,,,,,,
Jurong (West),2006,6,12,0,,,,,,,,
Jurong (West),2006,6,13,0.2,,,,,,,,
Jurong (West),2006,6,14,0,,,,,,,,
Jurong (West),2006,6,15,0,,,,,,,,
Jurong (West),2006,6,16,9.5,,,,,,,,
Jurong (West),2006,6,17,0,,,,,,,,
Jurong (West),2006,6,18,2.5,,,,,,,,
Jurong (West),2006,6,19,20.9,,,,,,,,
Jurong (West),2006,6,20,0.9,,,,,,,,
Jurong (West),2006,6,21,0,,,,,,,,
Jurong (West),2006,6,22,1.8,,,,,,,,
Jurong (West),2006,6,23,0.7,,,,,,,,
Jurong (West),2006,6,24,0.8,,,,,,,,
Jurong (West),2006,6,25,11,,,,,,,,
Jurong (West),2006,6,26,0,,,,,,,,
Jurong (West),2006,6,27,0,,,,,,,,
Jurong (West),2006,6,28,0,,,,,,,,
Jurong (West),2006,6,29,0,,,,,,,,
Jurong (West),2006,6,30,0,,,,,,,,
Jurong (West),2006,7,1,0,,,,,,,,
Jurong (West),2006,7,2,8.3,,,,,,,,
Jurong (West),2006,7,3,0,,,,,,,,
Jurong (West),2006,7,4,0,,,,,,,,
Jurong (West),2006,7,5,10.1,,,,,,,,
Jurong (West),2006,7,6,6.5,,,,,,,,
Jurong (West),2006,7,7,0,,,,,,,,
Jurong (West),2006,7,8,0,,,,,,,,
Jurong (West),2006,7,9,43.7,,,,,,,,
Jurong (West),2006,7,10,4,,,,,,,,
Jurong (West),2006,7,11,14.3,,,,,,,,
Jurong (West),2006,7,12,0.5,,,,,,,,
Jurong (West),2006,7,13,12.2,,,,,,,,
Jurong (West),2006,7,14,27.7,,,,,,,,
Jurong (West),2006,7,15,1.1,,,,,,,,
Jurong (West),2006,7,16,4.5,,,,,,,,
Jurong (West),2006,7,17,22.3,,,,,,,,
Jurong (West),2006,7,18,0,,,,,,,,
Jurong (West),2006,7,19,0.2,,,,,,,,
Jurong (West),2006,7,20,0,,,,,,,,
Jurong (West),2006,7,21,0,,,,,,,,
Jurong (West),2006,7,22,0,,,,,,,,
Jurong (West),2006,7,23,0,,,,,,,,
Jurong (West),2006,7,24,8.5,,,,,,,,
Jurong (West),2006,7,25,0,,,,,,,,
Jurong (West),2006,7,26,0,,,,,,,,
Jurong (West),2006,7,27,0,,,,,,,,
Jurong (West),2006,7,28,9.3,,,,,,,,
Jurong (West),2006,7,29,9.6,,,,,,,,
Jurong (West),2006,7,30,6.4,,,,,,,,
Jurong (West),2006,7,31,1.2,,,,,,,,
Jurong (West),2006,8,1,0,,,,,,,,
Jurong (West),2006,8,2,0,,,,,,,,
Jurong (West),2006,8,3,0,,,,,,,,
Jurong (West),2006,8,4,0,,,,,,,,
Jurong (West),2006,8,5,0,,,,,,,,
Jurong (West),2006,8,6,0,,,,,,,,
Jurong (West),2006,8,7,15.9,,,,,,,,
Jurong (West),2006,8,8,6.5,,,,,,,,
Jurong (West),2006,8,9,13.6,,,,,,,,
Jurong (West),2006,8,10,0,,,,,,,,
Jurong (West),2006,8,11,0.6,,,,,,,,
Jurong (West),2006,8,12,0,,,,,,,,
Jurong (West),2006,8,13,0,,,,,,,,
Jurong (West),2006,8,14,0.1,,,,,,,,
Jurong (West),2006,8,15,54.5,,,,,,,,
Jurong (West),2006,8,16,0,,,,,,,,
Jurong (West),2006,8,17,0,,,,,,,,
Jurong (West),2006,8,18,0,,,,,,,,
Jurong (West),2006,8,19,0.2,,,,,,,,
Jurong (West),2006,8,20,0,,,,,,,,
Jurong (West),2006,8,21,0,,,,,,,,
Jurong (West),2006,8,22,0,,,,,,,,
Jurong (West),2006,8,23,0,,,,,,,,
Jurong (West),2006,8,24,0,,,,,,,,
Jurong (West),2006,8,25,0,,,,,,,,
Jurong (West),2006,8,26,0,,,,,,,,
Jurong (West),2006,8,27,6.7,,,,,,,,
Jurong (West),2006,8,28,0.1,,,,,,,,
Jurong (West),2006,8,29,3,,,,,,,,
Jurong (West),2006,8,30,6.3,,,,,,,,
Jurong (West),2006,8,31,13.2,,,,,,,,
Jurong (West),2006,9,1,0,,,,,,,,
Jurong (West),2006,9,2,0,,,,,,,,
Jurong (West),2006,9,3,0,,,,,,,,
Jurong (West),2006,9,4,1.8,,,,,,,,
Jurong (West),2006,9,5,0.3,,,,,,,,
Jurong (West),2006,9,6,0,,,,,,,,
Jurong (West),2006,9,7,0,,,,,,,,
Jurong (West),2006,9,8,1.2,,,,,,,,
Jurong (West),2006,9,9,0,,,,,,,,
Jurong (West),2006,9,10,0.1,,,,,,,,
Jurong (West),2006,9,11,3.1,,,,,,,,
Jurong (West),2006,9,12,0,,,,,,,,
Jurong (West),2006,9,13,3.2,,,,,,,,
Jurong (West),2006,9,14,5.6,,,,,,,,
Jurong (West),2006,9,15,22.8,,,,,,,,
Jurong (West),2006,9,16,7.8,,,,,,,,
Jurong (West),2006,9,17,2.6,,,,,,,,
Jurong (West),2006,9,18,2.5,,,,,,,,
Jurong (West),2006,9,19,0,,,,,,,,
Jurong (West),2006,9,20,0,,,,,,,,
Jurong (West),2006,9,21,0,,,,,,,,
Jurong (West),2006,9,22,0,,,,,,,,
Jurong (West),2006,9,23,0,,,,,,,,
Jurong (West),2006,9,24,9.2,,,,,,,,
Jurong (West),2006,9,25,0,,,,,,,,
Jurong (West),2006,9,26,0,,,,,,,,
Jurong (West),2006,9,27,0,,,,,,,,
Jurong (West),2006,9,28,0.2,,,,,,,,
Jurong (West),2006,9,29,0,,,,,,,,
Jurong (West),2006,9,30,0,,,,,,,,
Jurong (West),2006,10,1,0,,,,,,,,
Jurong (West),2006,10,2,0,,,,,,,,
Jurong (West),2006,10,3,5.8,,,,,,,,
Jurong (West),2006,10,4,0.2,,,,,,,,
Jurong (West),2006,10,5,0,,,,,,,,
Jurong (West),2006,10,6,0,,,,,,,,
Jurong (West),2006,10,7,0,,,,,,,,
Jurong (West),2006,10,8,0,,,,,,,,
Jurong (West),2006,10,9,0,,,,,,,,
Jurong (West),2006,10,10,0,,,,,,,,
Jurong (West),2006,10,11,0,,,,,,,,
Jurong (West),2006,10,12,0,,,,,,,,
Jurong (West),2006,10,13,0,,,,,,,,
Jurong (West),2006,10,14,0,,,,,,,,
Jurong (West),2006,10,15,0,,,,,,,,
Jurong (West),2006,10,16,0,,,,,,,,
Jurong (West),2006,10,17,0,,,,,,,,
Jurong (West),2006,10,18,0,,,,,,,,
Jurong (West),2006,10,19,0,,,,,,,,
Jurong (West),2006,10,20,0.1,,,,,,,,
Jurong (West),2006,10,21,0,,,,,,,,
Jurong (West),2006,10,22,17.6,,,,,,,,
Jurong (West),2006,10,23,23,,,,,,,,
Jurong (West),2006,10,24,0.6,,,,,,,,
Jurong (West),2006,10,25,30.8,,,,,,,,
Jurong (West),2006,10,26,0,,,,,,,,
Jurong (West),2006,10,27,4.3,,,,,,,,
Jurong (West),2006,10,28,0,,,,,,,,
Jurong (West),2006,10,29,1.1,,,,,,,,
Jurong (West),2006,10,30,10,,,,,,,,
Jurong (West),2006,10,31,5.4,,,,,,,,
Jurong (West),2006,11,1,8,,,,,,,,
Jurong (West),2006,11,2,1.8,,,,,,,,
Jurong (West),2006,11,3,11.8,,,,,,,,
Jurong (West),2006,11,4,1.5,,,,,,,,
Jurong (West),2006,11,5,2.6,,,,,,,,
Jurong (West),2006,11,6,0.3,,,,,,,,
Jurong (West),2006,11,7,0.5,,,,,,,,
Jurong (West),2006,11,8,0,,,,,,,,
Jurong (West),2006,11,9,5.1,,,,,,,,
Jurong (West),2006,11,10,4.9,,,,,,,,
Jurong (West),2006,11,11,11.1,,,,,,,,
Jurong (West),2006,11,12,15.5,,,,,,,,
Jurong (West),2006,11,13,6.3,,,,,,,,
Jurong (West),2006,11,14,0,,,,,,,,
Jurong (West),2006,11,15,1.1,,,,,,,,
Jurong (West),2006,11,16,1.6,,,,,,,,
Jurong (West),2006,11,17,0,,,,,,,,
Jurong (West),2006,11,18,3.4,,,,,,,,
Jurong (West),2006,11,19,38.1,,,,,,,,
Jurong (West),2006,11,20,20.4,,,,,,,,
Jurong (West),2006,11,21,36,,,,,,,,
Jurong (West),2006,11,22,0.2,,,,,,,,
Jurong (West),2006,11,23,43.8,,,,,,,,
Jurong (West),2006,11,24,22,,,,,,,,
Jurong (West),2006,11,25,27,,,,,,,,
Jurong (West),2006,11,26,0,,,,,,,,
Jurong (West),2006,11,27,37.1,,,,,,,,
Jurong (West),2006,11,28,0,,,,,,,,
Jurong (West),2006,11,29,9,,,,,,,,
Jurong (West),2006,11,30,50,,,,,,,,
Jurong (West),2006,12,1,0.6,,,,,,,,
Jurong (West),2006,12,2,0,,,,,,,,
Jurong (West),2006,12,3,0,,,,,,,,
Jurong (West),2006,12,4,0,,,,,,,,
Jurong (West),2006,12,5,5.2,,,,,,,,
Jurong (West),2006,12,6,0,,,,,,,,
Jurong (West),2006,12,7,6.9,,,,,,,,
Jurong (West),2006,12,8,0,,,,,,,,
Jurong (West),2006,12,9,0,,,,,,,,
Jurong (West),2006,12,10,14,,,,,,,,
Jurong (West),2006,12,11,2.9,,,,,,,,
Jurong (West),2006,12,12,0,,,,,,,,
Jurong (West),2006,12,13,42.2,,,,,,,,
Jurong (West),2006,12,14,12.5,,,,,,,,
Jurong (West),2006,12,15,0.1,,,,,,,,
Jurong (West),2006,12,16,13.6,,,,,,,,
Jurong (West),2006,12,17,55.1,,,,,,,,
Jurong (West),2006,12,18,145.6,,,,,,,,
Jurong (West),2006,12,19,99.1,,,,,,,,
Jurong (West),2006,12,20,14.7,,,,,,,,
Jurong (West),2006,12,21,7,,,,,,,,
Jurong (West),2006,12,22,0.9,,,,,,,,
Jurong (West),2006,12,23,11.5,,,,,,,,
Jurong (West),2006,12,24,3,,,,,,,,
Jurong (West),2006,12,25,34.1,,,,,,,,
Jurong (West),2006,12,26,78.7,,,,,,,,
Jurong (West),2006,12,27,,,,,,,,,
Jurong (West),2006,12,28,,,,,,,,,
Jurong (West),2006,12,29,0,,,,,,,,
Jurong (West),2006,12,30,0,,,,,,,,
Jurong (West),2006,12,31,0,,,,,,,,
Jurong (West),2007,1,1,0.2,,,,,,,,
Jurong (West),2007,1,2,0,,,,,,,,
Jurong (West),2007,1,3,32.4,,,,,,,,
Jurong (West),2007,1,4,0,,,,,,,,
Jurong (West),2007,1,5,17.4,,,,,,,,
Jurong (West),2007,1,6,0,,,,,,,,
Jurong (West),2007,1,7,0.2,,,,,,,,
Jurong (West),2007,1,8,1.2,,,,,,,,
Jurong (West),2007,1,9,12.6,,,,,,,,
Jurong (West),2007,1,10,2.4,,,,,,,,
Jurong (West),2007,1,11,111.4,,,,,,,,
Jurong (West),2007,1,12,63.6,,,,,,,,
Jurong (West),2007,1,13,0,,,,,,,,
Jurong (West),2007,1,14,1.8,,,,,,,,
Jurong (West),2007,1,15,4,,,,,,,,
Jurong (West),2007,1,16,1.2,,,,,,,,
Jurong (West),2007,1,17,0,,,,,,,,
Jurong (West),2007,1,18,29.8,,,,,,,,
Jurong (West),2007,1,19,0,,,,,,,,
Jurong (West),2007,1,20,3.6,,,,,,,,
Jurong (West),2007,1,21,7.8,,,,,,,,
Jurong (West),2007,1,22,0,,,,,,,,
Jurong (West),2007,1,23,0,,,,,,,,
Jurong (West),2007,1,24,0.8,,,,,,,,
Jurong (West),2007,1,25,0,,,,,,,,
Jurong (West),2007,1,26,18.6,,,,,,,,
Jurong (West),2007,1,27,33.2,,,,,,,,
Jurong (West),2007,1,28,1,,,,,,,,
Jurong (West),2007,1,29,0,,,,,,,,
Jurong (West),2007,1,30,0,,,,,,,,
Jurong (West),2007,1,31,0,,,,,,,,
Jurong (West),2007,2,1,0,,,,,,,,
Jurong (West),2007,2,2,0,,,,,,,,
Jurong (West),2007,2,3,0,,,,,,,,
Jurong (West),2007,2,4,0,,,,,,,,
Jurong (West),2007,2,5,0.5,,,,,,,,
Jurong (West),2007,2,6,0,,,,,,,,
Jurong (West),2007,2,7,0,,,,,,,,
Jurong (West),2007,2,8,0,,,,,,,,
Jurong (West),2007,2,9,0,,,,,,,,
Jurong (West),2007,2,10,0,,,,,,,,
Jurong (West),2007,2,11,0,,,,,,,,
Jurong (West),2007,2,12,31.1,,,,,,,,
Jurong (West),2007,2,13,2.1,,,,,,,,
Jurong (West),2007,2,14,0,,,,,,,,
Jurong (West),2007,2,15,1.4,,,,,,,,
Jurong (West),2007,2,16,23.7,,,,,,,,
Jurong (West),2007,2,17,12.1,,,,,,,,
Jurong (West),2007,2,18,6.2,,,,,,,,
Jurong (West),2007,2,19,1.9,,,,,,,,
Jurong (West),2007,2,20,11.9,,,,,,,,
Jurong (West),2007,2,21,2.2,,,,,,,,
Jurong (West),2007,2,22,10.9,,,,,,,,
Jurong (West),2007,2,23,19,,,,,,,,
Jurong (West),2007,2,24,18.7,,,,,,,,
Jurong (West),2007,2,25,4.9,,,,,,,,
Jurong (West),2007,2,26,18.2,,,,,,,,
Jurong (West),2007,2,27,4,,,,,,,,
Jurong (West),2007,2,28,63.4,,,,,,,,
Jurong (West),2007,3,1,10.4,,,,,,,,
Jurong (West),2007,3,2,2.6,,,,,,,,
Jurong (West),2007,3,3,7.1,,,,,,,,
Jurong (West),2007,3,4,0,,,,,,,,
Jurong (West),2007,3,5,0,,,,,,,,
Jurong (West),2007,3,6,8.7,,,,,,,,
Jurong (West),2007,3,7,0,,,,,,,,
Jurong (West),2007,3,8,0,,,,,,,,
Jurong (West),2007,3,9,0,,,,,,,,
Jurong (West),2007,3,10,0,,,,,,,,
Jurong (West),2007,3,11,0.1,,,,,,,,
Jurong (West),2007,3,12,0,,,,,,,,
Jurong (West),2007,3,13,45.4,,,,,,,,
Jurong (West),2007,3,14,38.5,,,,,,,,
Jurong (West),2007,3,15,9.5,,,,,,,,
Jurong (West),2007,3,16,0,,,,,,,,
Jurong (West),2007,3,17,0,,,,,,,,
Jurong (West),2007,3,18,0,,,,,,,,
Jurong (West),2007,3,19,0,,,,,,,,
Jurong (West),2007,3,20,25.5,,,,,,,,
Jurong (West),2007,3,21,10.2,,,,,,,,
Jurong (West),2007,3,22,2.6,,,,,,,,
Jurong (West),2007,3,23,0,,,,,,,,
Jurong (West),2007,3,24,2.1,,,,,,,,
Jurong (West),2007,3,25,10.6,,,,,,,,
Jurong (West),2007,3,26,0.3,,,,,,,,
Jurong (West),2007,3,27,0,,,,,,,,
Jurong (West),2007,3,28,0,,,,,,,,
Jurong (West),2007,3,29,7.8,,,,,,,,
Jurong (West),2007,3,30,41.5,,,,,,,,
Jurong (West),2007,3,31,47.1,,,,,,,,
Jurong (West),2007,4,1,0,,,,,,,,
Jurong (West),2007,4,2,0,,,,,,,,
Jurong (West),2007,4,3,0.6,,,,,,,,
Jurong (West),2007,4,4,0.6,,,,,,,,
Jurong (West),2007,4,5,0,,,,,,,,
Jurong (West),2007,4,6,6.8,,,,,,,,
Jurong (West),2007,4,7,56.6,,,,,,,,
Jurong (West),2007,4,8,36.6,,,,,,,,
Jurong (West),2007,4,9,1.6,,,,,,,,
Jurong (West),2007,4,10,0,,,,,,,,
Jurong (West),2007,4,11,19.2,,,,,,,,
Jurong (West),2007,4,12,24.7,,,,,,,,
Jurong (West),2007,4,13,81.6,,,,,,,,
Jurong (West),2007,4,14,0.2,,,,,,,,
Jurong (West),2007,4,15,9.3,,,,,,,,
Jurong (West),2007,4,16,0.2,,,,,,,,
Jurong (West),2007,4,17,0,,,,,,,,
Jurong (West),2007,4,18,41.9,,,,,,,,
Jurong (West),2007,4,19,0,,,,,,,,
Jurong (West),2007,4,20,36.8,,,,,,,,
Jurong (West),2007,4,21,3.5,,,,,,,,
Jurong (West),2007,4,22,27.7,,,,,,,,
Jurong (West),2007,4,23,25.8,,,,,,,,
