Station,Year,Month,Day,Daily Rainfall Total,Highest 30 Min Rainfall,Highest 60 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed,Max Wind Speed
Khatib,2011,1,21,0,,,,26.4,30.8,22.9,6.6,28.1
Khatib,2011,1,22,0,,,,26.9,30.8,23.7,6.3,27.7
Khatib,2011,1,23,0,,,,27,32,24.4,6.9,30.6
Khatib,2011,1,24,0,,,,27.7,32.3,24.4,6.7,29.5
Khatib,2011,1,25,17.6,,,,26,29.5,23.8,6.5,32.8
Khatib,2011,1,26,50.6,,,,24.9,27.5,23.3,5,24.5
Khatib,2011,1,27,0,,,,26.6,30.3,23.7,6.9,37.4
Khatib,2011,1,28,29.2,,,,25.8,27.9,24.4,6,31.7
Khatib,2011,1,29,83,,,,25.3,28.6,23.3,5.7,38.9
Khatib,2011,1,30,103,,,,23.3,24,22.4,3.9,25.6
Khatib,2011,1,31,28.4,,,,23.6,24.8,23,5.1,31.7
Khatib,2011,2,1,2.4,,,,25.2,28.6,23.2,6.1,36
Khatib,2011,2,2,4.2,,,,26,31,23.1,6.8,37.1
Khatib,2011,2,3,0.6,,,,26.1,30.5,24,6.9,33.5
Khatib,2011,2,4,0,,,,26.3,31.2,23.1,6.4,33.1
Khatib,2011,2,5,0,,,,26.6,31.4,23.7,6.9,28.1
Khatib,2011,2,6,0,,,,26.6,31.5,23.8,7.3,70.6
Khatib,2011,2,7,0,,,,26.3,30.8,23.1,6.4,27.7
Khatib,2011,2,8,8.4,,,,26.6,32.9,23.2,5.8,20.2
Khatib,2011,2,9,0,,,,27,31.9,23.8,5.7,20.5
Khatib,2011,2,10,20.8,,,,26.9,33.7,22.1,6.1,44.3
Khatib,2011,2,11,42.6,,,,26.3,33.3,21.9,5.7,57.2
Khatib,2011,2,12,2,,,,26.8,33,23.9,5.8,30.6
Khatib,2011,2,13,0.2,,,,27.5,33,24.1,7.3,31.7
Khatib,2011,2,14,0,,,,27.4,32.8,24.1,7.7,29.5
Khatib,2011,2,15,1.8,,,,26.9,32.4,24.3,5.4,27
Khatib,2011,2,16,0,,,,27.5,31.5,25.1,6.9,28.4
Khatib,2011,2,17,0,,,,28.1,33,24,6.1,30.2
Khatib,2011,2,18,20,,,,26.8,31.9,23.4,5.8,50.8
Khatib,2011,2,19,17.6,,,,26.9,31.4,23,5.4,27.7
Khatib,2011,2,20,0,,,,27.2,30.2,24.6,5.1,22
Khatib,2011,2,21,0,,,,27.8,32.8,24.8,8.3,36
Khatib,2011,2,22,4.6,,,,27.2,32.2,24.2,6.8,25.9
Khatib,2011,2,23,1.8,,,,27.1,32.6,24.2,6.9,30.6
Khatib,2011,2,24,25.4,,,,26.8,32.4,23.8,6.3,29.2
Khatib,2011,2,25,0,,,,27.3,32.3,24.5,6.8,28.8
Khatib,2011,2,26,0,,,,27.7,33.3,24.8,6.9,29.9
Khatib,2011,2,27,0,,,,27.4,31.4,25.1,7.2,33.5
Khatib,2011,2,28,0,,,,26.8,32,22.7,5.9,25.9
Khatib,2011,3,1,0,,,,27.1,30.5,24.4,4.6,21.6
Khatib,2011,3,2,0,,,,27.2,32.4,24.3,5.6,29.5
Khatib,2011,3,3,30.4,,,,26.6,31.8,23.6,5.5,27.7
Khatib,2011,3,4,8.2,,,,26,31.8,22.8,4.4,34.6
Khatib,2011,3,5,20.6,,,,26.8,33.8,23.4,4.6,24.8
Khatib,2011,3,6,0,,,,26.6,32.6,23.8,3.7,24.1
Khatib,2011,3,7,2.4,,,,27.3,33.1,23.4,4.4,27.7
Khatib,2011,3,8,0.2,,,,26.3,30.7,23,4.1,29.9
Khatib,2011,3,9,0,,,,,32.4,24.3,5.8,30.2
Khatib,2011,3,10,28.8,,,,25.1,30,23.6,4,24.8
Khatib,2011,3,11,0.2,,,,24.7,26.9,22.6,5,19.1
Khatib,2011,3,12,4,,,,26.3,31.1,22.5,5.4,29.2
Khatib,2011,3,13,0.2,,,,27.7,32.4,24.7,6.3,29.2
Khatib,2011,3,14,6,,,,25.6,30.3,24,3.8,26.6
Khatib,2011,3,15,36.2,,,,25.8,31.4,23.3,3.4,28.4
Khatib,2011,3,16,4,,,,26.6,31.6,23.4,4.4,25.6
Khatib,2011,3,17,2.6,,,,25.5,27.6,22,3.8,30.6
Khatib,2011,3,18,0,,,,27.1,31.8,23.9,5.4,24.8
Khatib,2011,3,19,11,,,,26.9,33.3,24.1,4.3,26.6
Khatib,2011,3,20,6,,,,26.1,30.3,23.5,3.6,25.9
Khatib,2011,3,21,59.4,,,,26.7,31.7,23.4,3.8,50
Khatib,2011,3,22,0.6,,,,25.1,27,22.9,4,27.4
Khatib,2011,3,23,4,,,,26.9,32.4,23.9,3.6,25.9
Khatib,2011,3,24,0,,,,27.8,32.7,24,4.8,27
Khatib,2011,3,25,0,,,,28.4,33.5,23.4,4.9,30.6
Khatib,2011,3,26,0,,,,28.1,32.4,24.3,5.5,33.8
Khatib,2011,3,27,7.6,,,,27.6,34.3,25.2,4.2,32.8
Khatib,2011,3,28,0.6,,,,,32,25,5.2,24.5
Khatib,2011,3,29,0.2,,,,28.4,32.8,24.7,4.4,23.8
Khatib,2011,3,30,0,,,,28.8,33.3,25,6.5,41
Khatib,2011,3,31,0,,,,28,33.4,25.1,4.6,25.6
Khatib,2011,4,1,14.2,,,,,33.9,25,5.6,26.6
Khatib,2011,4,2,1,,,,27.2,32.3,21.6,4.1,46.1
Khatib,2011,4,3,0,,,,,33.5,25.4,5.4,24.5
Khatib,2011,4,4,0,,,,28.1,33.9,25.7,5.7,20.2
Khatib,2011,4,5,16,,,,27,32.7,24.1,4.7,22.7
Khatib,2011,4,6,0,,,,27.9,33.2,25.1,5.9,26.6
Khatib,2011,4,7,0,,,,28,33.3,25,6.3,27.4
Khatib,2011,4,8,0,,,,,32.8,24.2,6.5,26.6
Khatib,2011,4,9,3.4,,,,27.2,33,24.4,4.7,23
Khatib,2011,4,10,67,,,,26.6,33,23.4,4.6,37.8
Khatib,2011,4,11,0.2,,,,26.3,28.6,24.8,4.1,15.8
Khatib,2011,4,12,4.8,,,,27.9,33.4,25,5.7,25.2
Khatib,2011,4,13,14.2,,,,,32.4,24.8,5.5,32
Khatib,2011,4,14,57.4,,,,26.7,32.7,23.2,5.3,41.8
Khatib,2011,4,15,0,,,,27.6,33,24.1,5.4,24.8
Khatib,2011,4,16,3,,,,26.7,30.7,24.3,4.2,29.5
Khatib,2011,4,17,6.6,,,,28.1,33.2,23.5,4.6,22.3
Khatib,2011,4,18,0.6,,,,27.2,31.3,23.3,4.6,26.6
Khatib,2011,4,19,0,,,,28.6,33.7,24.7,4.3,24.5
Khatib,2011,4,20,27.2,,,,26.1,31.4,24,3.4,31.7
Khatib,2011,4,21,0.8,,,,27.3,32.1,23.7,4.2,21.6
Khatib,2011,4,22,6.2,,,,27.6,33.8,24.9,4.2,33.1
Khatib,2011,4,23,0,,,,28.2,32.3,24.9,5,29.2
Khatib,2011,4,24,0.6,,,,28.3,33.1,26.1,6.2,26.3
Khatib,2011,4,25,0,,,,28.4,32.8,24.6,6.4,24.8
Khatib,2011,4,26,0,,,,28.4,33.8,25.7,4.1,23
Khatib,2011,4,27,76.8,,,,27.4,32.6,23.5,4.1,24.5
Khatib,2011,4,28,0,,,,28.3,33.3,24.5,5.7,28.1
Khatib,2011,4,29,88.8,,,,26.5,32.4,22.8,3.9,34.9
Khatib,2011,4,30,0.4,,,,27.1,32.3,23.9,4.2,21.6
Khatib,2011,5,1,1,,,,26.8,29.5,24.7,2.6,11.9
Khatib,2011,5,2,0.4,,,,25.7,27.4,24,3.7,26.3
Khatib,2011,5,3,15.2,,,,27.2,34.3,24.1,4.4,25.6
Khatib,2011,5,4,54,,,,26.7,33.5,23.2,3.6,51.8
Khatib,2011,5,5,0,,,,28.2,34.3,24,4.2,29.5
Khatib,2011,5,6,0,,,,29.5,34.6,25,4.2,20.5
Khatib,2011,5,7,0,,,,29.7,35,25.8,3.9,27.7
Khatib,2011,5,8,0,,,,29.6,34.4,25.6,4.2,24.8
Khatib,2011,5,9,0,,,,30.1,34.3,26.4,4.3,21.6
Khatib,2011,5,10,2,,,,28.7,33.7,24.2,3.7,36
Khatib,2011,5,11,1,,,,28.8,33.7,25.8,4.2,23.4
Khatib,2011,5,12,12.8,,,,27.3,30.5,24.8,3.7,26.6
Khatib,2011,5,13,16,,,,27.3,32.3,23.3,3.6,35.3
Khatib,2011,5,14,0,,,,27.3,31.1,24.9,3.8,22.3
Khatib,2011,5,15,0,,,,28.4,33.3,24.5,5,24.1
Khatib,2011,5,16,0.2,,,,27.5,31.9,25.3,3.6,20.9
Khatib,2011,5,17,18,,,,26.9,33.7,23.8,3.5,21.6
Khatib,2011,5,18,0,,,,26.9,33.2,24.1,3.5,24.5
Khatib,2011,5,19,13.2,,,,26.9,32.2,24.2,3.3,42.8
Khatib,2011,5,20,5.8,,,,26.7,32.9,23.6,3.2,25.9
Khatib,2011,5,21,4,,,,26.4,29.7,24.3,3.6,24.1
Khatib,2011,5,22,0,,,,28,32.5,24.5,4.8,22.7
Khatib,2011,5,23,0,,,,28.8,33.4,24.7,5.1,23
Khatib,2011,5,24,0,,,,28.7,33.6,25.6,4.8,21.2
Khatib,2011,5,25,8,,,,27.5,30.9,25,5.1,26.3
Khatib,2011,5,26,0,,,,27.7,32.4,23.5,4,24.5
Khatib,2011,5,27,0,,,,27.5,32.1,25,3.6,22
Khatib,2011,5,28,0,,,,27.9,32.3,25.2,4,23.8
Khatib,2011,5,29,0,,,,27.5,31.8,25.1,3.5,20.5
Khatib,2011,5,30,0,,,,28.2,31.7,25.8,4.8,23
Khatib,2011,5,31,0.6,,,,27.2,32.1,25.2,3.6,26.3
Khatib,2011,6,1,44,,,,26.4,33.2,23.9,3.4,26.6
Khatib,2011,6,2,1.2,,,,27.5,33.4,24.1,3.6,25.6
Khatib,2011,6,3,21.6,,,,27.4,33.3,25,3.3,21.2
Khatib,2011,6,4,5.2,,,,27.5,32,25.8,3.5,20.2
Khatib,2011,6,5,41.6,,,,25.5,27.8,23.3,3.1,23.8
Khatib,2011,6,6,0.6,,,,26.1,29.2,24,3,26.6
Khatib,2011,6,7,0,,,,28.5,32.5,25.1,4.1,21.2
Khatib,2011,6,8,28.4,,,,28.7,33.5,24.1,4.8,32
Khatib,2011,6,9,0,,,,26.3,29.1,22.9,3.4,20.5
Khatib,2011,6,10,0,,,,28.4,32.2,25.5,4.9,21.6
Khatib,2011,6,11,2.2,,,,26.4,30.2,24.4,3.1,19.4
Khatib,2011,6,12,0.2,,,,27.2,32.8,23.5,3.3,29.9
Khatib,2011,6,13,0.4,,,,27,31.3,25.1,3,22
Khatib,2011,6,14,0,,,,27.8,32,24.3,4.2,23.4
Khatib,2011,6,15,22.4,,,,28.6,32.7,25.2,4.5,24.1
Khatib,2011,6,16,0,,,,27.4,32.3,22.3,6,34.9
Khatib,2011,6,17,10.8,,,,28.7,32.2,25.6,7.2,24.8
Khatib,2011,6,18,0,,,,26.7,29.3,22.6,4.8,34.2
Khatib,2011,6,19,0,,,,28,31.7,24.5,5.8,26.3
Khatib,2011,6,20,0,,,,28.6,32.1,25.2,4.6,19.8
Khatib,2011,6,21,0,,,,29.1,32.9,25.8,5.2,20.2
Khatib,2011,6,22,11.2,,,,28.7,32.3,25.8,5,25.6
Khatib,2011,6,23,0,,,,26.8,30.2,22.5,6.4,29.2
Khatib,2011,6,24,0,,,,28.4,32.8,24.7,5.5,21.6
Khatib,2011,6,25,1,,,,28,30.7,25.5,5.3,29.9
Khatib,2011,6,26,1.6,,,,28.2,31.8,25.4,5.2,26.3
Khatib,2011,6,27,0.4,,,,27.7,31.7,24.5,4.2,26.3
Khatib,2011,6,28,0.2,,,,27.6,30.9,25.2,5,28.4
Khatib,2011,6,29,6.8,,,,27.2,31.6,25.3,4,23.8
Khatib,2011,6,30,25.6,,,,24.7,26,23,3.5,24.8
Khatib,2011,7,1,0,,,,27.7,31.9,24,4.6,20.9
Khatib,2011,7,2,0,,,,28.2,32.5,24.8,4.8,20.2
Khatib,2011,7,3,0,,,,27.5,32,24.6,3.9,20.5
Khatib,2011,7,4,0,,,,28.2,32.4,24.2,5.3,51.8
Khatib,2011,7,5,0.2,,,,28.9,32.4,25.7,5.7,23.8
Khatib,2011,7,6,0,,,,29.3,33.2,26.7,6.4,20.9
Khatib,2011,7,7,0,,,,29.1,33,26.5,5.8,23.4
Khatib,2011,7,8,0,,,,29.2,32.4,26.4,6.5,22.7
Khatib,2011,7,9,0.2,,,,28.6,32.2,25.2,6.1,27.4
Khatib,2011,7,10,1,,,,27.3,32.8,24.9,4.5,44.3
Khatib,2011,7,11,18.2,,,,28.2,32.5,24.6,5.8,23.4
Khatib,2011,7,12,0,,,,27.2,31.4,22.5,6.4,36.4
Khatib,2011,7,13,0,,,,28.7,32.6,24.8,5.8,25.9
Khatib,2011,7,14,0,,,,29.3,32.1,27.2,7,27
Khatib,2011,7,15,14.8,,,,26.8,31.3,23.4,5.1,34.9
Khatib,2011,7,16,0,,,,26.4,29.7,23.4,7.6,51.8
Khatib,2011,7,17,0,,,,27.8,32,24,4.7,25.2
Khatib,2011,7,18,0,,,,28.1,32.1,24.5,5.5,24.5
Khatib,2011,7,19,0,,,,28.8,32.3,25.2,7.3,29.5
Khatib,2011,7,20,0,,,,28.6,32.8,24.9,6.4,25.2
Khatib,2011,7,21,0,,,,28.7,33.1,25.1,5.1,21.6
Khatib,2011,7,22,0.8,,,,26.7,30.9,24,4.3,51.1
Khatib,2011,7,23,0,,,,27.8,32.8,23.7,4.8,25.9
Khatib,2011,7,24,10.6,,,,29,32.7,25.3,6.2,25.2
Khatib,2011,7,25,0,,,,27.5,31.1,23,5.2,27
Khatib,2011,7,26,0,,,,28.1,32,24.9,5.1,22.7
Khatib,2011,7,27,18,,,,27.9,32.5,22.7,4.9,34.9
Khatib,2011,7,28,5,,,,28.2,31,25.5,6.9,28.4
Khatib,2011,7,29,0,,,,28.8,32.1,26,7.3,29.9
Khatib,2011,7,30,0,,,,29.1,31.9,27.3,7.8,26.6
Khatib,2011,7,31,0,,,,29,31.9,27.2,7,23.4
Khatib,2011,8,1,0,,,,29.1,32.6,26.8,7.4,25.9
Khatib,2011,8,2,0,,,,29.2,32.9,26.4,5.8,22.3
Khatib,2011,8,3,31.8,,,,27.8,31.7,23.7,4.5,25.6
Khatib,2011,8,4,25.8,,,,25.4,27.5,23.9,3.2,24.1
Khatib,2011,8,5,0,,,,27.5,32.6,23.6,4.8,23
Khatib,2011,8,6,0,,,,28.3,33.5,24.8,5.5,29.9
Khatib,2011,8,7,29,,,,26.2,29.2,22.4,4.5,40.7
Khatib,2011,8,8,0,,,,28,33.1,23.8,5.3,25.9
Khatib,2011,8,9,0,,,,28.9,32.4,26,5.6,23
Khatib,2011,8,10,0.2,,,,28.9,32.7,26.3,5.8,33.1
Khatib,2011,8,11,0,,,,28.6,33.1,24.4,5,20.2
Khatib,2011,8,12,0,,,,28.8,34.2,24.8,6.2,34.2
Khatib,2011,8,13,0,,,,28.2,33.1,25.3,5.2,31
Khatib,2011,8,14,0,,,,27.9,33.2,25.5,3.6,18
Khatib,2011,8,15,43,,,,25.1,26.8,22.9,3.4,23.4
Khatib,2011,8,16,0,,,,27.3,33,22.9,4.4,23.8
Khatib,2011,8,17,0,,,,27.6,32.2,24.7,3.9,28.1
Khatib,2011,8,18,0,,,,27.7,33.3,24.1,4.1,29.2
Khatib,2011,8,19,0,,,,28.6,33.2,24.7,5.5,27
Khatib,2011,8,20,0,,,,28,32.9,25.1,5.4,24.1
Khatib,2011,8,21,0,,,,28.3,32.3,24,4.8,19.8
Khatib,2011,8,22,0,,,,28.4,31.9,25.2,4.6,25.9
Khatib,2011,8,23,4,,,,27.6,31.8,24.9,3.9,24.1
Khatib,2011,8,24,0,,,,28.5,32.9,25,5.5,24.5
Khatib,2011,8,25,42,,,,28.1,31.2,25.6,5.7,32
Khatib,2011,8,26,0.8,,,,25.9,28.3,23.2,3.6,22.7
Khatib,2011,8,27,1.8,,,,25.5,28.7,24.2,4,24.1
Khatib,2011,8,28,0,,,,27.5,31.6,23.7,4,21.2
Khatib,2011,8,29,1.8,,,,26.1,29.8,23.4,3.3,23
Khatib,2011,8,30,0.4,,,,27.1,31.3,25,4.8,26.6
Khatib,2011,8,31,0,,,,28.2,32.1,24.7,4.4,24.1
Khatib,2011,9,1,0,,,,28.9,32.5,25.9,6.3,26.3
Khatib,2011,9,2,0,,,,28.8,32.9,25.2,5.9,25.6
Khatib,2011,9,3,0,,,,27.5,30.5,24.5,5,28.8
Khatib,2011,9,4,0,,,,28.2,32.4,24.8,5.7,29.2
Khatib,2011,9,5,0,,,,28.4,31.8,24.7,5.9,27
Khatib,2011,9,6,0,,,,28.5,33,24.4,5.5,28.4
Khatib,2011,9,7,3.6,,,,28.1,32.9,25.1,4.6,24.5
Khatib,2011,9,8,0.2,,,,27.8,31.4,24.8,5.7,29.5
Khatib,2011,9,9,0,,,,28.6,31.5,26.1,5.3,22.7
Khatib,2011,9,10,0.6,,,,26.9,32,24.6,5.4,34.9
Khatib,2011,9,11,6.4,,,,26.6,30.2,24.5,4.1,23
Khatib,2011,9,12,0,,,,27.8,32.4,24.5,4.1,19.8
Khatib,2011,9,13,3.8,,,,28.8,33.2,25.7,6.8,30.6
Khatib,2011,9,14,71.6,,,,26.9,31.8,23.2,4.5,27.4
Khatib,2011,9,15,0,,,,27.2,30.9,24.2,4.8,21.2
Khatib,2011,9,16,0,,,,27.7,31.7,24.9,4.2,28.1
Khatib,2011,9,17,20.4,,,,27,32.2,23.7,2.9,17.3
Khatib,2011,9,18,5.6,,,,26.5,32.2,24.5,3.4,28.4
Khatib,2011,9,19,7.8,,,,26.4,29.6,24.3,4.8,27.7
Khatib,2011,9,20,42.8,,,,25.8,27.7,23.7,2.7,27.7
Khatib,2011,9,21,27.6,,,,26.9,31.1,24.5,3.7,27
Khatib,2011,9,22,7.6,,,,25,27.5,22.1,4.8,31.7
Khatib,2011,9,23,0,,,,27.9,32.4,23.9,4,20.5
Khatib,2011,9,24,0.2,,,,28.4,33,24.6,4.1,21.6
Khatib,2011,9,25,23.8,,,,28.4,33.2,24.9,5.1,26.6
Khatib,2011,9,26,0,,,,26.7,30.3,22.2,6.1,29.9
Khatib,2011,9,27,8.2,,,,27.7,31.1,25.2,5.2,34.2
Khatib,2011,9,28,0.4,,,,27.5,32.8,22.7,4.7,41
Khatib,2011,9,29,6.8,,,,28.7,32.5,23.9,4.8,31
Khatib,2011,9,30,3.6,,,,27.5,32.2,22.5,5.6,38.9
Khatib,2011,10,1,25.6,,,,27.4,31.6,24.7,3.7,22
Khatib,2011,10,2,0,,,,27.3,33.3,23.1,4.2,29.5
Khatib,2011,10,3,20.8,,,,28.8,33.3,24.7,4.6,23.8
Khatib,2011,10,4,21.8,,,,25.1,28.5,22.3,4.1,42.5
Khatib,2011,10,5,0,,,,27,32.1,23.7,3.5,22
Khatib,2011,10,6,22.6,,,,27.4,33.1,23.9,3.9,24.1
Khatib,2011,10,7,42,,,,26.6,30.8,24.4,3.8,22
Khatib,2011,10,8,17.8,,,,27.1,32.2,24.8,3.3,18.7
Khatib,2011,10,9,0.2,,,,26.7,31.4,22.8,4.7,28.1
Khatib,2011,10,10,0.2,,,,27.2,32,24.8,4.1,20.9
Khatib,2011,10,11,13,,,,25.5,27.3,23.4,3.9,25.6
Khatib,2011,10,12,2.6,,,,25.8,30.2,24.2,3.6,37.8
Khatib,2011,10,13,0,,,,28,32.8,24.3,4.6,22
